	Cell Line HMS LINCS ID	Cell Line Name	Protein HMS LINCS ID	Protein Name	Ligand Concentration	Conc unit	Measured pAkt:10min log10(a.u.)	Measured pAkt:30min log10(a.u.)	Measured pAkt:90min log10(a.u.)	Measured pErk:10min log10(a.u.)	Measured pErk:30min log10(a.u.)	Measured pErk:90min log10(a.u.)	Control pAkt (a.u.)	Control pErk (a.u.)
746	50329	MDA-MB-175-VII	200856.0	IGF-II	1.0	ng/ml	4.09947732437	4.06812628137	4.12007354637	4.3921318975	4.36572309545	4.3714305592	4.10201687803	4.3688720348
747	50329	MDA-MB-175-VII	200856.0	IGF-II	100.0	ng/ml	4.08065454923	4.16603074644	4.20794230303	4.39540448915	4.38741237703	4.39251194309	4.10201687803	4.3688720348
748	50331	MDA-MB-361	200856.0	IGF-II	1.0	ng/ml	3.37645468047	3.13050102009	3.05322292805	2.22055261987	2.22055261987	2.22055261987	3.26566081019	2.39855106522
749	50331	MDA-MB-361	200856.0	IGF-II	100.0	ng/ml	3.49607183056	3.48756863723	3.732473534	2.22055261987	2.22055261987	2.22055261987	3.26566081019	2.39855106522
750	50332	MDA-MB-415	200856.0	IGF-II	1.0	ng/ml	4.3491499408	4.38878716114	4.40515140479	1.63785982283	1.63785982283	1.63785982283	4.39410824228	1.9022857981
751	50332	MDA-MB-415	200856.0	IGF-II	100.0	ng/ml	4.28664465319	4.39641617858	4.46583964658	1.63785982283	1.63785982283	1.63785982283	4.39410824228	1.9022857981
752	50333	MDA-MB-436	200856.0	IGF-II	1.0	ng/ml	3.65318771003	3.40088062737	3.6042502519	3.37300161297	3.37300161297	3.37300161297	3.58954403328	3.37300161297
753	50333	MDA-MB-436	200856.0	IGF-II	100.0	ng/ml	3.71414652931	3.84420352752	4.07720495069	3.37300161297	3.55224198482	3.70635176277	3.58954403328	3.37300161297
754	50334	MDA-MB-453	200856.0	IGF-II	1.0	ng/ml	3.70734334703	3.71061740469	3.70336945811	3.10715466144	3.10391347758	3.22834568344	3.79969142791	3.30972063602
755	50334	MDA-MB-453	200856.0	IGF-II	100.0	ng/ml	3.73957376836	3.65589721043	3.86712516193	3.12923893264	3.16143898112	3.44181920206	3.79969142791	3.30972063602
756	50335	MDA-MB-468	200856.0	IGF-II	1.0	ng/ml	4.30088446092	4.26096416186	4.3078842477	3.57020973624	3.55828798909	3.59201500534	4.32808310136	3.54806643359
757	50335	MDA-MB-468	200856.0	IGF-II	100.0	ng/ml	4.37561621385	4.48201567665	4.63447555716	3.62758479234	3.69280269475	3.60335973361	4.32808310136	3.54806643359
758	50541	T47D	200856.0	IGF-II	1.0	ng/ml	3.76931535345	3.75509959611	3.75746382507	3.03517388941	2.87408445076	3.0969197411	3.76587462813	2.98947028598
759	50541	T47D	200856.0	IGF-II	100.0	ng/ml	3.93772135093	3.90668287689	4.20169903156	3.18935132846	3.42767903191	3.54883675056	3.76587462813	2.98947028598
760	50556	UACC-812	200856.0	IGF-II	1.0	ng/ml	3.5100780267	3.63052052141	3.68102702309	4.38664572693	4.44838103365	4.46410597983	3.58664018187	4.4136707513
761	50556	UACC-812	200856.0	IGF-II	100.0	ng/ml	3.57800277173	3.7207048481	3.63704159467	4.43567432424	4.47250956244	4.48515757061	3.58664018187	4.4136707513
762	50557	UACC-893	200856.0	IGF-II	1.0	ng/ml	4.40268233223	4.33329194866	4.38553275901	3.31661983265	3.31661983265	3.31661983265	4.48535528683	3.31661983265
763	50557	UACC-893	200856.0	IGF-II	100.0	ng/ml	4.41708449202	4.37532758693	4.4490158569	3.31661983265	3.31661983265	3.31661983265	4.48535528683	3.31661983265
764	50574	ZR-75-1	200856.0	IGF-II	1.0	ng/ml	3.59916283395	3.46977917329	3.64032577861	3.1161941705	2.66851357678	2.6472215469	3.60962567303	2.98148154722
765	50574	ZR-75-1	200856.0	IGF-II	100.0	ng/ml	3.99206151009	4.00450889691	4.25981355053	3.50660757333	3.02179234272	3.45688581238	3.60962567303	2.98148154722
766	50575	ZR-75-30	200856.0	IGF-II	1.0	ng/ml	3.9165662189	3.76417957085	3.88575100531	4.3036836195	4.183497269	4.27627899436	3.85149824544	4.22718736459
767	50575	ZR-75-30	200856.0	IGF-II	100.0	ng/ml	3.95997355166	3.78344525684	3.89643780642	4.31039893296	4.23440930387	4.28780090164	3.85149824544	4.22718736459
768	50576	184B5	200856.0	IGF-II	1.0	ng/ml	3.66050471206	3.52768299238	3.72142848226	3.91572398391	3.90661449527	3.94098484202	3.72661760306	3.89756974964
769	50576	184B5	200856.0	IGF-II	100.0	ng/ml	4.26162257738	4.01587490198	4.28600028841	4.15334117941	4.04963462916	3.86459152488	3.72661760306	3.89756974964
770	50578	HCC1187	200856.0	IGF-II	1.0	ng/ml	4.13715052769	4.1473424847	4.21334727292	2.39500120587	2.39500120587	2.39500120587	4.14477991173	2.39500120587
771	50578	HCC1187	200856.0	IGF-II	100.0	ng/ml	4.52052445799	4.63119616073	4.76947526764	2.39500120587	2.39500120587	2.79918886458	4.14477991173	2.39500120587
772	50579	HCC1500	200856.0	IGF-II	1.0	ng/ml	3.27374877303	3.09490450803	3.09490450803	3.48815064295	3.48815064295	3.48815064295	3.29459891923	3.48815064295
773	50579	HCC1500	200856.0	IGF-II	100.0	ng/ml	3.27197373272	3.09490450803	3.45946003942	3.48815064295	3.48815064295	3.48815064295	3.29459891923	3.48815064295
774	50583	MCF 10A	200856.0	IGF-II	1.0	ng/ml	3.88618695123	3.59586807879	4.10142972377	4.01929337999	3.33402105074	4.09763877275	3.53198802041	3.34901512268
775	50583	MCF 10A	200856.0	IGF-II	100.0	ng/ml	4.35560624469	4.39564663924	4.25487615122	3.89975611924	4.09537260252	3.32040512328	3.53198802041	3.34901512268
776	50584	MCF 10F	200856.0	IGF-II	1.0	ng/ml	3.56933691692	3.38607552272	3.29639246422	2.61004767422	2.61004767422	2.61004767422	3.29738206154	2.61004767422
777	50584	MCF 10F	200856.0	IGF-II	100.0	ng/ml	3.84255457497	3.71282178618	3.75620951441	3.20048004119	2.61004767422	2.61004767422	3.29738206154	2.61004767422
778	51089	MCF12A	200856.0	IGF-II	1.0	ng/ml	3.3644543705	3.21090440862	3.05955773834	3.79852399803	3.81840610823	3.83745225799	3.29460178425	3.8111076869
779	51089	MCF12A	200856.0	IGF-II	100.0	ng/ml	3.45281340868	3.34890622675	3.57241326103	3.83164534148	3.89494218063	4.04061824022	3.29460178425	3.8111076869
780	50029	MCF7	200854.0	INS	1.0	ng/ml	2.94895500641	2.94895500641	3.30273818643	2.39581197208	2.39581197208	2.39581197208	3.11238411199	2.39581197208
781	50029	MCF7	200854.0	INS	100.0	ng/ml	3.35975677119	3.46267974863	3.66252683889	2.39581197208	2.39581197208	2.39581197208	3.11238411199	2.39581197208
782	50057	SK-BR-3	200854.0	INS	1.0	ng/ml	3.95770270644	3.91359320652	3.92478664881	3.33706132519	3.33706132519	3.33706132519	3.98253250019	3.3860141044
783	50057	SK-BR-3	200854.0	INS	100.0	ng/ml	3.95118927958	3.92828972394	3.92863715666	3.33706132519	3.33706132519	3.33706132519	3.98253250019	3.3860141044
784	50058	MDA-MB-231	200854.0	INS	1.0	ng/ml	3.17252236912	2.73804528133	2.73804528133	2.66870825603	1.49948088123	1.49948088123	3.08650967202	2.45109838573
785	50058	MDA-MB-231	200854.0	INS	100.0	ng/ml	2.73804528133	2.73804528133	2.73804528133	2.9736546935	1.49948088123	1.49948088123	3.08650967202	2.45109838573
786	50091	AU565	200854.0	INS	1.0	ng/ml	3.80897777431	3.84377098209	3.80948146725	3.92367747483	3.87177964321	3.65361583427	3.96709252386	3.98127061579
787	50091	AU565	200854.0	INS	100.0	ng/ml	3.87740002909	3.84964436553	3.92301198743	3.98572952114	3.64640039302	3.84638276633	3.96709252386	3.98127061579
788	50105	BT-20	200854.0	INS	1.0	ng/ml	3.7454468288	3.863679014	3.91062365794	3.18605886459	1.8610861454	2.91947034995	3.89252161597	2.62108068491
789	50105	BT-20	200854.0	INS	100.0	ng/ml	3.88704373179	3.84710819695	3.97092595229	2.93576615311	1.8610861454	3.33632422084	3.89252161597	2.62108068491
790	50106	BT-474	200854.0	INS	1.0	ng/ml	4.25070995565	4.14476715338	4.2054304956	3.83839435413	3.83099339389	3.82030079052	4.32148771993	3.89930232186
791	50106	BT-474	200854.0	INS	100.0	ng/ml	4.24282762547	4.18181407206	4.16445740108	3.85451888504	3.83101338954	3.87552050406	4.32148771993	3.89930232186
792	50107	BT-483	200854.0	INS	1.0	ng/ml	3.35350096304	3.01542724188	3.20175069819	2.45020598474	2.45020598474	2.45020598474	3.48765215163	2.53222041631
793	50107	BT-483	200854.0	INS	100.0	ng/ml	3.01542724188	3.01542724188	3.46197997554	2.45020598474	2.45020598474	2.45020598474	3.48765215163	2.53222041631
794	50108	BT-549	200854.0	INS	1.0	ng/ml	4.06028941155	3.95862723113	3.9788389487	3.34437537321	3.22630443292	3.2616020809	3.99393549229	3.37862970508
795	50108	BT-549	200854.0	INS	100.0	ng/ml	4.0522347473	4.07898189533	4.22643084541	3.29504145058	3.23276874471	3.46157475423	3.99393549229	3.37862970508
796	50131	CAMA-1	200854.0	INS	1.0	ng/ml	3.64772958265	3.53893511848	3.58698563776	1.84641752959	1.84641752959	1.84641752959	3.75351036401	1.88562126646
797	50131	CAMA-1	200854.0	INS	100.0	ng/ml	3.48432247903	3.60660952477	3.66586126907	1.84641752959	1.84641752959	1.84641752959	3.75351036401	1.88562126646
798	50206	HCC1395	200854.0	INS	1.0	ng/ml	3.95873613354	3.91373154048	3.98211467786	3.36066383399	3.36066383399	3.36066383399	4.01051357359	3.36066383399
799	50206	HCC1395	200854.0	INS	100.0	ng/ml	4.06586902352	4.12075896046	4.18068333035	3.36066383399	3.36066383399	3.36066383399	4.01051357359	3.36066383399
800	50207	HCC1419	200854.0	INS	1.0	ng/ml	4.46367342823	4.45824582523	4.44204805085	4.33477195632	4.35525016925	4.34634307555	4.43351337251	4.3597440433
801	50207	HCC1419	200854.0	INS	100.0	ng/ml	4.45414660872	4.46936615037	4.51745357329	4.37226923177	4.34677954725	4.41704276721	4.43351337251	4.3597440433
802	50208	HCC1428	200854.0	INS	1.0	ng/ml	3.01708302977	3.01708302977	3.01708302977	2.01645249978	2.01645249978	2.01645249978	3.01708302977	2.11493774959
803	50208	HCC1428	200854.0	INS	100.0	ng/ml	3.01708302977	3.01708302977	3.48355049804	2.01645249978	2.01645249978	2.34612011454	3.01708302977	2.11493774959
804	50210	HCC1569	200854.0	INS	1.0	ng/ml	4.41766870029	4.36919759439	4.3805639627	3.72305830378	3.57714077565	3.62976219277	4.37319526932	3.71356034381
805	50210	HCC1569	200854.0	INS	100.0	ng/ml	4.41551701149	4.36009973365	4.48949641986	3.68441884378	3.55675501693	3.69652561701	4.37319526932	3.71356034381
806	50211	HCC1806	200854.0	INS	1.0	ng/ml	4.00339516759	4.04221126898	3.94850622148	3.42313736871	3.42313736871	3.42313736871	3.90734330881	3.79432112839
807	50211	HCC1806	200854.0	INS	100.0	ng/ml	4.53941122973	4.44771561757	4.63387453301	4.03314511446	4.06514673553	4.00406183754	3.90734330881	3.79432112839
808	50212	HCC1937	200854.0	INS	1.0	ng/ml	3.36521890104	3.49983521224	3.66481969911	2.53544350178	2.53544350178	2.53544350178	3.35104530216	2.62878421355
809	50212	HCC1937	200854.0	INS	100.0	ng/ml	4.09139578176	4.05782762229	4.03893009706	3.65080982881	3.39166273492	3.00641512198	3.35104530216	2.62878421355
810	50213	HCC1954	200854.0	INS	1.0	ng/ml	3.41000949837	3.51026893101	3.53285243442	3.72997986598	3.82598780545	3.80790713069	3.49286175912	3.81323094361
811	50213	HCC1954	200854.0	INS	100.0	ng/ml	3.3914534794	3.58557554856	3.60350681932	3.85472403883	3.65364466298	3.86651523956	3.49286175912	3.81323094361
812	50214	HCC202	200854.0	INS	1.0	ng/ml	4.68749134451	4.72873499016	4.7426954679	3.43172632909	3.53292971705	3.57480038773	4.72998614978	3.54027027154
813	50214	HCC202	200854.0	INS	100.0	ng/ml	4.72057524926	4.72181098605	4.71806924683	3.57811957928	3.49950233074	3.62231413755	4.72998614978	3.54027027154
814	50216	HCC38	200854.0	INS	1.0	ng/ml	3.5015157849	3.3858274751	3.40506841159	2.6884598678	2.36245231436	2.70065613247	3.50743702069	2.84395247473
815	50216	HCC38	200854.0	INS	100.0	ng/ml	3.43476030269	3.4624331893	3.63050272589	2.84001382846	2.51539559174	2.9004031818	3.50743702069	2.84395247473
816	50219	HCC70	200854.0	INS	1.0	ng/ml	3.9010911138	3.92131677778	3.93197876242	2.59091759017	2.59091759017	2.59091759017	3.99103920023	2.70533933577
817	50219	HCC70	200854.0	INS	100.0	ng/ml	3.90259629367	3.93720449518	3.93311823386	2.59091759017	2.59091759017	3.02722725407	3.99103920023	2.70533933577
818	50238	Hs 578T	200854.0	INS	1.0	ng/ml	3.50524456279	3.41231587051	3.43591759129	3.43331802871	3.57043867334	3.65502609943	3.57767811586	3.63801456835
819	50238	Hs 578T	200854.0	INS	100.0	ng/ml	3.46056515699	3.45611236753	3.59550559102	3.52022261567	3.59504383503	3.79214617368	3.57767811586	3.63801456835
820	50327	MDA-MB-134-VI	200854.0	INS	1.0	ng/ml	2.92542606595	2.92542606595	2.92542606595	3.19579092687	2.83821039726	3.23264726487	2.92542606595	3.16092149777
821	50327	MDA-MB-134-VI	200854.0	INS	100.0	ng/ml	2.92542606595	2.92542606595	3.28624510958	2.97444214479	3.29540852604	3.14471645856	2.92542606595	3.16092149777
822	50328	MDA-MB-157	200854.0	INS	1.0	ng/ml	3.02935617679	3.02935617679	3.02935617679	2.4021874171	2.4021874171	2.4021874171	3.02935617679	2.4021874171
823	50328	MDA-MB-157	200854.0	INS	100.0	ng/ml	3.69669250917	3.60232558975	3.52325259873	3.06362041642	3.23071886645	2.78973931349	3.02935617679	2.4021874171
824	50329	MDA-MB-175-VII	200854.0	INS	1.0	ng/ml	4.08157213924	4.0992071471	4.17527535132	4.35858755042	4.34136776275	4.40425582323	4.10201687803	4.3688720348
825	50329	MDA-MB-175-VII	200854.0	INS	100.0	ng/ml	4.19261157742	4.33005060006	4.43724293423	4.34381028302	4.32056101588	4.33935025978	4.10201687803	4.3688720348
826	50331	MDA-MB-361	200854.0	INS	1.0	ng/ml	3.30153934144	2.87576078244	2.87576078244	2.22055261987	2.22055261987	2.65082409424	3.26566081019	2.39855106522
827	50331	MDA-MB-361	200854.0	INS	100.0	ng/ml	3.22565606181	3.23814625545	3.45537939885	2.22055261987	2.22055261987	2.22055261987	3.26566081019	2.39855106522
828	50332	MDA-MB-415	200854.0	INS	1.0	ng/ml	4.53969289848	4.50118203923	4.50678266211	1.63785982283	1.63785982283	1.63785982283	4.39410824228	1.9022857981
829	50332	MDA-MB-415	200854.0	INS	100.0	ng/ml	4.54735392493	4.46379107453	4.46240541079	1.63785982283	1.63785982283	2.1066090062	4.39410824228	1.9022857981
830	50333	MDA-MB-436	200854.0	INS	1.0	ng/ml	3.94095966742	3.42368846482	3.55075860251	3.77612721661	3.37300161297	3.37300161297	3.58954403328	3.37300161297
831	50333	MDA-MB-436	200854.0	INS	100.0	ng/ml	3.84546982304	3.61284613644	3.78217690226	3.63175649048	3.37300161297	3.55831380704	3.58954403328	3.37300161297
832	50334	MDA-MB-453	200854.0	INS	1.0	ng/ml	3.77233381105	3.64849281647	3.65392205358	3.06383642866	2.77251606869	3.28471851368	3.79969142791	3.30972063602
833	50334	MDA-MB-453	200854.0	INS	100.0	ng/ml	3.76131232726	3.64454454046	3.83787215194	3.07619208448	2.77251606869	3.41373065879	3.79969142791	3.30972063602
834	50335	MDA-MB-468	200854.0	INS	1.0	ng/ml	4.34489684289	4.40075318381	4.49671727595	3.49813473234	3.50534116152	3.53932706354	4.32808310136	3.54806643359
835	50335	MDA-MB-468	200854.0	INS	100.0	ng/ml	4.6160387207	4.63009416393	4.65440403911	3.78373654378	3.64976076475	3.65300294026	4.32808310136	3.54806643359
836	50541	T47D	200854.0	INS	1.0	ng/ml	3.82863663474	3.72177657904	3.74260063665	2.62435017467	2.62435017467	2.93998374915	3.76587462813	2.98947028598
837	50541	T47D	200854.0	INS	100.0	ng/ml	3.73462103622	3.78593813304	3.87436258779	2.80479481088	2.85916712917	3.25393281391	3.76587462813	2.98947028598
838	50556	UACC-812	200854.0	INS	1.0	ng/ml	3.49258789378	3.52739761364	3.57975708099	4.34267698448	4.37780527539	4.4198161078	3.58664018187	4.4136707513
839	50556	UACC-812	200854.0	INS	100.0	ng/ml	3.48714912661	3.61264358873	3.74263842082	4.36306562857	4.39460647572	4.48021963764	3.58664018187	4.4136707513
840	50557	UACC-893	200854.0	INS	1.0	ng/ml	4.2647400915	4.35948358024	4.38014578498	3.31661983265	3.31661983265	3.31661983265	4.48535528683	3.31661983265
841	50557	UACC-893	200854.0	INS	100.0	ng/ml	4.32654869501	4.37266604169	4.43011285301	3.31661983265	3.31661983265	3.31661983265	4.48535528683	3.31661983265
842	50574	ZR-75-1	200854.0	INS	1.0	ng/ml	3.59075547981	3.54488201753	3.60806614401	2.9573093556	1.60247237523	1.60247237523	3.60962567303	2.98148154722
843	50574	ZR-75-1	200854.0	INS	100.0	ng/ml	4.27508101372	4.09540018126	4.08185537992	4.00751640551	3.14740577189	3.32910608192	3.60962567303	2.98148154722
844	50575	ZR-75-30	200854.0	INS	1.0	ng/ml	3.83509191049	3.75502677295	3.9158021232	4.25709601377	4.16838886686	4.29703072112	3.85149824544	4.22718736459
845	50575	ZR-75-30	200854.0	INS	100.0	ng/ml	3.85759944516	3.73713107352	3.8849927617	4.26274865747	4.11453872923	4.31328875983	3.85149824544	4.22718736459
846	50576	184B5	200854.0	INS	1.0	ng/ml	3.67620756794	3.23278475312	3.68299801966	3.74900505003	3.75261419931	3.84286038387	3.72661760306	3.89756974964
847	50576	184B5	200854.0	INS	100.0	ng/ml	3.7479931712	3.61314956932	3.87071961974	3.83388090212	3.66281523029	3.84877609573	3.72661760306	3.89756974964
848	50578	HCC1187	200854.0	INS	1.0	ng/ml	4.3770199851	4.55331399514	4.69384484299	2.39500120587	2.39500120587	2.39500120587	4.14477991173	2.39500120587
849	50578	HCC1187	200854.0	INS	100.0	ng/ml	4.78861376842	4.82363052097	4.81966378428	2.39500120587	2.39500120587	2.39500120587	4.14477991173	2.39500120587
850	50579	HCC1500	200854.0	INS	1.0	ng/ml	3.27967059357	3.09490450803	3.27177332172	3.48815064295	3.48815064295	3.48815064295	3.29459891923	3.48815064295
851	50579	HCC1500	200854.0	INS	100.0	ng/ml	3.09490450803	3.09490450803	3.47160279509	3.48815064295	3.48815064295	3.48815064295	3.29459891923	3.48815064295
852	50583	MCF 10A	200854.0	INS	1.0	ng/ml	3.56634402338	3.73646184075	3.51355864041	3.43981378348	3.84532387646	3.29675971579	3.53198802041	3.34901512268
853	50583	MCF 10A	200854.0	INS	100.0	ng/ml	3.545260715	3.8733980935	3.77639961503	3.27206566326	3.79626841557	3.28503494151	3.53198802041	3.34901512268
854	50584	MCF 10F	200854.0	INS	1.0	ng/ml	3.3194964364	3.22320484276	2.77793260046	2.61004767422	2.61004767422	2.61004767422	3.29738206154	2.61004767422
855	50584	MCF 10F	200854.0	INS	100.0	ng/ml	3.29838426555	3.21416831279	3.30406032877	2.61004767422	2.61004767422	2.61004767422	3.29738206154	2.61004767422
856	51089	MCF12A	200854.0	INS	1.0	ng/ml	3.30933201988	3.0803064195	3.03046856385	3.75199863561	3.77745915764	3.89375072429	3.29460178425	3.8111076869
857	51089	MCF12A	200854.0	INS	100.0	ng/ml	3.5649027908	3.47455642533	3.46140652584	3.8187989425	3.90085959603	4.04097212402	3.29460178425	3.8111076869
858	50029	MCF7	200862.0	NGF-beta	1.0	ng/ml	3.46335433886	3.3882731794	3.48418391709	2.92155902906	2.39581197208	2.39581197208	3.11238411199	2.39581197208
859	50029	MCF7	200862.0	NGF-beta	100.0	ng/ml	3.41845277068	3.46894650917	3.48790372826	2.39581197208	2.39581197208	2.71332166463	3.11238411199	2.39581197208
860	50057	SK-BR-3	200862.0	NGF-beta	1.0	ng/ml	3.96021269284	3.90861437647	3.93808401138	3.33706132519	3.33706132519	3.33706132519	3.98253250019	3.3860141044
861	50057	SK-BR-3	200862.0	NGF-beta	100.0	ng/ml	3.98531386628	3.94301588529	3.88663903679	3.33706132519	3.33706132519	3.80764433205	3.98253250019	3.3860141044
862	50058	MDA-MB-231	200862.0	NGF-beta	1.0	ng/ml	3.49294523904	3.12980263948	3.04435902807	1.49948088123	1.82617850243	1.49948088123	3.08650967202	2.45109838573
863	50058	MDA-MB-231	200862.0	NGF-beta	100.0	ng/ml	3.36800203568	3.32633094436	2.94540506123	1.49948088123	1.49948088123	2.15755346873	3.08650967202	2.45109838573
864	50091	AU565	200862.0	NGF-beta	1.0	ng/ml	3.95695607558	3.89427529027	3.91677184102	3.97686761357	3.85956205321	3.77932233751	3.96709252386	3.98127061579
865	50091	AU565	200862.0	NGF-beta	100.0	ng/ml	4.01676629138	3.86895614877	3.97888828288	4.02017190057	3.59284534478	3.95944195158	3.96709252386	3.98127061579
866	50105	BT-20	200862.0	NGF-beta	1.0	ng/ml	3.89080495094	3.93345473985	3.97787407369	3.3881303431	2.9911764392	3.11435573621	3.89252161597	2.62108068491
867	50105	BT-20	200862.0	NGF-beta	100.0	ng/ml	4.02445200652	3.9050961298	3.97859096183	3.33424137749	3.22484682217	3.50140176766	3.89252161597	2.62108068491
868	50106	BT-474	200862.0	NGF-beta	1.0	ng/ml	4.27764750845	4.2151578036	4.22753048849	3.90247790638	3.87549348973	3.84659532303	4.32148771993	3.89930232186
869	50106	BT-474	200862.0	NGF-beta	100.0	ng/ml	4.26428780207	4.10323151169	4.26205004844	3.90711483208	3.83716713242	3.90463392486	4.32148771993	3.89930232186
870	50107	BT-483	200862.0	NGF-beta	1.0	ng/ml	3.62857078472	3.19504072622	3.41753380201	3.17739825397	2.45020598474	2.45020598474	3.48765215163	2.53222041631
871	50107	BT-483	200862.0	NGF-beta	100.0	ng/ml	3.20400134977	3.26200351213	3.38008020978	2.45020598474	2.45020598474	2.45020598474	3.48765215163	2.53222041631
872	50108	BT-549	200862.0	NGF-beta	1.0	ng/ml	4.08376236634	4.02712959107	4.07284602725	3.43334605014	3.32440140688	3.49284556384	3.99393549229	3.37862970508
873	50108	BT-549	200862.0	NGF-beta	100.0	ng/ml	4.04632523728	4.03079031639	4.00025446543	3.45710188778	3.48663178047	3.59800960657	3.99393549229	3.37862970508
874	50131	CAMA-1	200862.0	NGF-beta	1.0	ng/ml	3.72718651969	3.47180537122	3.62099203119	1.84641752959	3.73099146158	1.84641752959	3.75351036401	1.88562126646
875	50131	CAMA-1	200862.0	NGF-beta	100.0	ng/ml	3.51511807019	3.53118183467	3.67459506535	1.84641752959	1.84641752959	3.12091958415	3.75351036401	1.88562126646
876	50206	HCC1395	200862.0	NGF-beta	1.0	ng/ml	4.00851551867	3.94969585695	3.96783176606	3.36066383399	3.36066383399	3.36066383399	4.01051357359	3.36066383399
877	50206	HCC1395	200862.0	NGF-beta	100.0	ng/ml	4.04830924193	3.94167443639	4.02129645318	3.36066383399	3.36066383399	3.36066383399	4.01051357359	3.36066383399
878	50207	HCC1419	200862.0	NGF-beta	1.0	ng/ml	4.45436235758	4.46490621952	4.5341647153	4.34846822831	4.33711596312	4.40323311416	4.43351337251	4.3597440433
879	50207	HCC1419	200862.0	NGF-beta	100.0	ng/ml	4.50042662233	4.48419209247	4.5322408056	4.38519353352	4.37388017259	4.43159027812	4.43351337251	4.3597440433
